id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
17377,C10-0000474-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2026 00:00:00,,"Shangri La Care Centers, Inc. [Equity Retailer]","SHANGRI LA CARE CENTERS, INC. [Equity Retailer]","Jeffrey Kroll, Robert  Jeff Hoffman",Corporation,Data Not Available,"408 Bryant Cir, Suite G",Ojai,CA,Ventura,93023,Jeffkroll007@gmail.Com,(805) 640-6464,Data Not Available,34.44302,-119.237835
17378,C10-0000475-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2026 00:00:00,,"Evr Managers, LLC",Vibe by California,"Joseph Starr, Mark Waldron, Michal Holub",Limited Liability Company,Data Not Available,3270 Market St S,Redding,CA,Shasta,96001,Mike@arcadewellness.Org,(916) 217-4053,Data Not Available,40.565525,-122.388215
17379,C10-0000476-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2026 00:00:00,,"Herbal Solutions Southern California, Inc.",Evolv,"Cesar Lopez, John Adams, Mark Adams",Corporation,Data Not Available,25937 Western Ave,Lomita,CA,Los Angeles,90717,Markadamsd9@gmail.Com,(562) 209-0111,Data Not Available,33.787083,-118.308098
17381,C10-0000478-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"Firehouse Health Care Industries, Inc.",Firehouse365,"Cesar McGuire, Gilberto McGuire",Corporation,Data Not Available,6118 Atlantic Blvd,Maywood,CA,Los Angeles,90270,Cesarmcguire79@gmail.Com,(323) 484-0013,Data Not Available,33.9831762,-118.18619314
17382,C10-0000479-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"Dswc, Inc.",NUG Wellness,"Adam Peterson, Bryant Tong, Jamie Besaw, John Oram, William Chen",Corporation,Data Not Available,3089 Teagarden St,San Leandro,CA,Alameda,94577,Licensing@nug.Com,(510) 409-9543,Data Not Available,37.705125,-122.153307
17384,C10-0000481-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"California Compassionate Care Network, Inc.",MMD NORTH HOLLYWOOD,Michael Ashbel,Corporation,Data Not Available,4720 N Vineland Ave,N Hollywood,CA,Los Angeles,91602,Tolucacccn@yahoo.Com,(818) 980-6337,Data Not Available,34.156062,-118.36992
17385,C10-0000482-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"The Leaf At 73740, LLC",The Leaf,"Andrew  Glashow, Emily Heitman, Kevin Wilson, Micah Anderson",Limited Liability Company,Data Not Available,73740 El Paseo,Palm Desert,CA,Riverside,92260,Compliance@leefca.Com,(760) 773-6644,Data Not Available,33.720055,-116.378239
13813,C10-0000484-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"Ldjnbw, LLC",FIREJAYS,"Brittany  D'Anna, Roseann  Naumovski",Limited Liability Company,Data Not Available,4810 E Camino Parocela,Palm Springs,CA,Riverside,92264,Webbd@usc.Edu,(313) 283-4049,Data Not Available,33.81425,-116.493722
17241,C10-0000485-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"Asg North Bay, Inc.",Redwood Herbal Alliance,Al Eaddy,Corporation,Data Not Available,5270 Aero Dr,Santa Rosa,CA,Sonoma,95403,Redherb@sonic.Net,(707) 528-3632,Data Not Available,38.51035953,-122.76505977
17242,C10-0000486-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,"California Organic Treatment Center, Inc.",Traditional,"Aaron Mamann, Dimitry Ginpilson",Corporation,Data Not Available,2222 Olympic Blvd,Los Angeles,CA,Los Angeles,90021,Aaron@odyssey-Insights.Com,(210) 885-0517,Data Not Available,34.025612,-118.232844
17243,C10-0000487-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2026 00:00:00,,Green Earth Vitality Corporation [Equity Retailer],Green Earth Collective [Equity Retailer],Daniel Reisbord,Corporation,Data Not Available,4801 York Blvd,Los Angeles,CA,Los Angeles,90042,Info@gecollective.Com,(323) 349-0949,Data Not Available,34.12236,-118.210739
17246,C10-0000490-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,"Medithrive, Inc.",MEDITHRIVE,"ALEXANDER PLOTITSA, Michael Breyburg",Corporation,Data Not Available,1933 Mission St,San Francisco,CA,San Francisco,94103,Mbreyburg@gmail.Com,(415) 760-2264,Data Not Available,37.766173,-122.419599
17247,C10-0000491-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Wfarm1045,The Westwood Farmacy,"Ann Athey, Rajesh Manek",Corporation,Data Not Available,1035 Gayley Ave,Los Angeles,CA,Los Angeles,90024,Anne@crcnoho.Com,(626) 221-2920,Data Not Available,34.06106,-118.447581
17250,C10-0000494-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Miramar Professional Services,Mankind Dispensary,"Alana Heilman, Saad Pattah",Corporation,Data Not Available,"7128 Miramar Rd, Suite 10",San Diego,CA,San Diego,92121,Geo@cakehousecannabis.Com,(760) 703-7357,Data Not Available,32.880597,-117.160638
17252,C10-0000496-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,"Highland Park Patient Collective, Inc.","HIGHLAND PARK PATIENT COLLECTIVE, INC.","Steve Leon, Victoria Leon, William Giamela",Corporation,Data Not Available,21759 Erwin St W,Los Angeles,CA,Los Angeles,91367,Hipapaco@gmail.Com,(818) 725-6818,Data Not Available,34.183104,-118.602867
17254,C10-0000498-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Nature's Cure Inc.,MedMen LAX,"Adam Bierman, Andrew Modlin, Christopher Ganan, Mark Klein",Corporation,Data Not Available,"8740 Sepulveda Blvd S, 105",Los Angeles,CA,Los Angeles,90045,Compliance@medmen.Com,(323) 593-5110,Data Not Available,33.957666,-118.395756
17255,C10-0000499-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Advanced Patients' Collective,MedMen DTLA,"Edward Record, Mark Klein, Richard  Ormond",Corporation,Data Not Available,735 Broadway Ave S,Los Angeles,CA,Los Angeles,90014,Compliance@medmen.Com,(323) 593-5110,Data Not Available,33.7381534,-118.30868185
17256,C10-0000500-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Stockton Business Strategies,Connected Stockton,"Caleb Counts, Chetan Gulati, Daniel Penrod, Edward  Barkett, Josephine Rossi",Corporation,Data Not Available,"678 Wilson Way N, Bldg 1a",Stockton,CA,San Joaquin,95205,Caleb.Regulatory@connectedca.Com,(916) 243-6982,Data Not Available,37.962745,-121.270715
17257,C10-0000501-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Mstma Inc.,Alien Labs Area 41,"Caleb Counts, Luke Coleman, Robert  Yosaitis",Corporation,Data Not Available,5234 Mission St,San Francisco,CA,San Francisco,94112,Caleb.Regulatory@connectedca.Com,(916) 243-6982,Data Not Available,37.71537,-122.4422
17261,C10-0000505-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/25/2019 00:00:00,07/24/2026 00:00:00,,Kushism Inc. [Equity Retailer],Data Not Available,Vacho Khachatryan,Corporation,Data Not Available,7555 Woodley Ave,Van Nuys,CA,Los Angeles,91406,Info@kushisminc.Com,(818) 994-3446,Data Not Available,34.20816,-118.483839
17262,C10-0000506-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/25/2019 00:00:00,07/24/2026 00:00:00,,Icann LLC,Farmacy Berkeley,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,3243 Sacramento St,Berkeley,CA,Alameda,94702,Retailcompliance@glasshousegroup.Com,(562) 264-5078,Data Not Available,37.848138,-122.277573
17239,C10-0000507-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"Cannacruz, Inc.",CannaCruz,"Brad Palmer, Grant Palmer",Corporation,Data Not Available,115 Limekiln St,Santa Cruz,CA,Santa Cruz,95060,Cruz89@aol.Com,(831) 206-7569,Data Not Available,36.98533259,-122.03224157
17386,C10-0000508-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,Community Health Solutions,Data Not Available,"Adam Peterson, Bryant Tong, Jamie Besaw, John Oram, Michael Doherty, Rachel Bardis, Stephen Squaglia, William Chen",Corporation,Data Not Available,1918 16th St,Sacramento,CA,Sacramento,95811,Rachel@cultivatedcalifornia.Com,(916) 712-7263,Data Not Available,38.567636,-121.490074
17387,C10-0000509-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,Emerald Beach Care,The Station,Adel Hijazi,Corporation,Data Not Available,1957 Pacific Ave,Long Beach,CA,Los Angeles,90806,Adam.Lbca@gmail.Com,(562) 270-5454,Data Not Available,33.79285456,-118.19414485
17388,C10-0000510-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"Mmd, Inc.",Data Not Available,"Steve Ashbel, Uriel Valenzuela",Corporation,Data Not Available,1515 N. Cahuenga Blvd,Hollywood,CA,Los Angeles,90028,Lachhc@yahoo.Com,(877) 420-5874,Data Not Available,34.09850724,-118.32975442
17389,C10-0000511-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"Cruz Verde, Inc.",Green Cross of Torrance,"Edward Chavez, Rachel Chavez",Corporation,Data Not Available,"1658 Carson St W, A-C",Torrance,CA,Los Angeles,90501,Gck420@gmail.Com,(310) 533-9363,Data Not Available,33.8311,-118.308677
17392,C10-0000514-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"Captain Kirk Services, Inc.",Airfield Supply Co.,"Chaudhry Ali, Daniel Thompson Jr, Greg Gamet, Isaac Kim, James Kim, Laurie Holcomb, Marshall  Minor, Richard Ormond, Tak Sato, Vivian Khong",Corporation,Data Not Available,1190 Coleman Ave,San Jose,CA,Santa Clara,95110,Info@airfieldsupplyco.Com,(408) 320-0230,Data Not Available,37.356814,-121.931874
17393,C10-0000515-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"Rhmt, LLC",The Apothecarium,"Keith Stauffer, Lynn Gefen, Ziad Ghanem",Limited Liability Company,Data Not Available,2029 Market St,San Francisco,CA,San Francisco,94114,Michael@apothecarium.Com,(415) 500-2620,Data Not Available,37.75959396,-122.43375397
17395,C10-0000517-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,Higher Level Of Care Seaside,Higher Level,"Daniel Thompson Jr., Greg Gamet, Laurie  Holcomb, Richard Ormond, Salvatore Palma",Corporation,Data Not Available,1440 Canyon Del Rey Blvd,Seaside,CA,Monterey,93955,Spalma.Pbs@gmail.Com,(310) 261-4809,Data Not Available,36.606921,-121.855107
17396,C10-0000518-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2019 00:00:00,07/25/2026 00:00:00,,"New Apothecary, Inc.",Apothecary 420,"Phillip  Scheibe, Spencer Juarez, Tatyana  Shapiro, Vadim Shapiro",Corporation,Data Not Available,15374 Dickens St,Sherman Oaks,CA,Los Angeles,91403,Apothecarymngt@gmail.Com,(818) 905-0420,Data Not Available,34.15327492,-118.46899693
17399,C10-0000521-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"C.A.R.E. Collective, Inc.","C.A.R.E. COLLECTIVE, INC.","Adis Mailyan, Alik Eliasian, Carlos Vignali, Quan Lo",Corporation,Data Not Available,2725 South St E,Long Beach,CA,Los Angeles,90805,Phvesq@gmail.Com,(714) 809-5076,Data Not Available,33.860609,-118.159067
17400,C10-0000522-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Howard Street Partners, LLC",The Apothecarium,"KEITH STAUFFER, Lynn Gefen, Ziad Ghanem",Limited Liability Company,Data Not Available,527 Howard St,San Francisco,CA,San Francisco,94105,Lgefen@terrascend.Com,(561) 702-8643,Data Not Available,37.78786,-122.396564
17401,C10-0000523-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Deep Thought, LLC",The Apothecarium,"Keith Stauffer, Lynn Gefen, Ziad Ghanem",Limited Liability Company,Data Not Available,2414 Lombard St,San Francisco,CA,San Francisco,94123,Lgefen@terrascend.Com,(561) 702-8643,Data Not Available,37.799444,-122.441385
17402,C10-0000524-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Therapeutic Health Collective, Inc.",The Drop - Off Rosecrans,Ray Chacon San Miguel,Corporation,Data Not Available,"621 Rosecrans Ave W, Suite 101",Gardena,CA,Los Angeles,90248,Raychaconsm@gmail.Com,(714) 520-1253,Data Not Available,33.902665,-118.285608
17403,C10-0000525-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Alternative Therapeutic Solutions, Inc",Catalyst-Cherry,Elliot Lewis,Corporation,Data Not Available,3170 Cherry Ave,Long Beach,CA,Los Angeles,90807,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,33.815057,-118.166655
17404,C10-0000526-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Healthy Herbal Care, Inc.",HHC,"Alexander Volk, Igor Kirzhner, Vyachesalv  Galyuk",Corporation,Data Not Available,7123 Sepulveda Blvd N,Van Nuys,CA,Los Angeles,91405,Hhcdirect@gmail.Com,(818) 371-7559,Data Not Available,34.200186,-118.466515
17405,C10-0000527-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,Access Bryant Spc,Project Cannabis SF,"David Hart, David Sirolly, Derek Watson, Jesse Channon",Corporation,Data Not Available,761 Bryant St,San Francisco,CA,San Francisco,94107,Regulatory@col-Care.Com,(628) 333-6159,Data Not Available,37.776577,-122.401387
17407,C10-0000529-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/29/2019 00:00:00,07/28/2026 00:00:00,,"Canna Healthcare, Inc.",Cloud 8th DTLA,"Allison Hanada, Shannon Chon",Corporation,Data Not Available,2111 Long Beach Ave,Los Angeles,CA,Los Angeles,90058,Cannahealthcare@cloud8thdtla.Co,(213) 808-2725,Data Not Available,34.0179345207034,-118.243833974248
13851,C10-0000532-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/31/2019 00:00:00,07/30/2026 00:00:00,,Herbal Cooperative Inc [Equity Retailer],Lakeside Herbal Solutions [Equity Retailer],Chris Jennings,Corporation,Data Not Available,4345 Mullen Ave,Clearlake,CA,Lake,95422,Chriswjennings@gmail.Com,(707) 994-3721,Data Not Available,38.95221652,-122.64200493
13852,C10-0000533-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/31/2019 00:00:00,07/30/2026 00:00:00,,"The Hi Collective, Corp.",Dr. Greenthumb,Hovhannes Hakobyan,Corporation,Data Not Available,68333 Perez Rd,Cathedral CTY,CA,Riverside,92234,Tsengik@gmail.Com,(201) 707-2925,Data Not Available,33.784611,-116.46953
13853,C10-0000534-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/01/2019 00:00:00,07/31/2026 00:00:00,,Davisville Business Enterprises Inc,CLUB420,"Avi Kahan, Lauren Fontein, Michael Read, Mitchell Kahan, Robert Read",Corporation,Data Not Available,420 F St,Davis,CA,Yolo,95616,Rob@420fsd.Com,(530) 574-3147,Data Not Available,38.546662,-121.740618
13855,C10-0000536-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/05/2019 00:00:00,08/04/2026 00:00:00,,Rdc Collective Corp.,Data Not Available,"Gabriel Guzman, Mark Taylor, Woo Yi",Corporation,Data Not Available,18448 W Oxnard St,Tarzana,CA,Los Angeles,91356,Wooyi03@gmail.Com,(818) 757-0434,Data Not Available,34.179777,-118.535009
13856,C10-0000537-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/05/2019 00:00:00,08/04/2026 00:00:00,,"The Van Nuys Group, LLC",The Artist Tree,"Avi  Kahan, Mitchell  Kahan",Limited Liability Company,Data Not Available,8311 Beverly Blvd W,Los Angeles,CA,Los Angeles,90048,Thevannuysgroup@gmail.Com,(323) 424-3035,Data Not Available,34.07624,-118.370498
13857,C10-0000538-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/05/2019 00:00:00,08/04/2026 00:00:00,,Cornerstone Research Collective,Cornerstone Wellness,"Carlos de la Torre, Erika  Krumpl",Corporation,Data Not Available,2551 W Colorado Blvd,Los Angeles,CA,Los Angeles,90041,Info@cornerstonecollective.Com,(323) 259-8933,Data Not Available,34.142104,-118.221986
13860,C10-0000541-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/06/2019 00:00:00,08/05/2026 00:00:00,,"Imperial Greens Retail Outlet, Inc.",March and Ash,"Blake Marchand, Breton Peace, Brindley Kershaw, Jeffrey Hornsby, Jonathan Saco",Corporation,Data Not Available,"2433 Marshall Ave, Suite 3",Imperial,CA,Imperial,92251,Bret@peaceshea.Com,(619) 504-2424,Data Not Available,32.830485,-115.569402
13861,C10-0000542-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,08/06/2019 00:00:00,08/05/2026 00:00:00,,"Shatter, LLC","SHATTER, LLC","Andrew  Horton, Thomas Bamber",Limited Liability Company,Data Not Available,"350 W 5th St, Unit 101",SN Bernrdno,CA,San Bernardino,92401,Shatterretail@outlook.Com,(415) 336-4419,Data Not Available,34.108551,-117.290507
13863,C10-0000544-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/08/2019 00:00:00,08/07/2026 00:00:00,,"The Herbivore, Inc.",Data Not Available,William Summers,Corporation,Data Not Available,709 California Blvd,Napa,CA,Napa,94559,Billy@cannerycreative.Com,(310) 625-7242,Data Not Available,38.296015,-122.300912
13865,C10-0000546-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2019 00:00:00,08/08/2026 00:00:00,,"Survivormedz, A Cooperative Corporation",RELEAF MEDS,Anthony Cioe,Corporation,Data Not Available,618 Pine St,Ramona,CA,San Diego,92065,Tcioe@yahoo.Com,(619) 917-1223,Data Not Available,33.050352,-116.871514
13869,C10-0000550-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2019 00:00:00,08/08/2026 00:00:00,,"South Santa Fe Ventures, Inc.",WELLGREENS,"Bessma Loussia, Sarmad Hallak",Corporation,Data Not Available,954 Santa Fe Ave S,Vista,CA,San Diego,92084,Sam@wellgreens.Store,(760) 659-6264,Data Not Available,33.21209825,-117.24502474
13870,C10-0000551-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2019 00:00:00,08/11/2026 00:00:00,,Ycniuq Inc,Triple C Collective,angie decoux,Corporation,Data Not Available,"14196 Lakeshore Dr, Suite B",Clearlake,CA,Lake,95422,Angiemarie46@hotmail.Com,(707) 701-4160,Data Not Available,38.955576,-122.647159
13871,C10-0000552-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2019 00:00:00,08/11/2026 00:00:00,,"Sczz Collective, Inc.",Off The Charts,"Mazin  Stephan, Norman Yousif, Ramiz Naoum",Corporation,Data Not Available,"1745 Vista Way E, Suite 7 - 10",Vista,CA,San Diego,92084,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,33.226304,-117.225596
14958,C10-0000555-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2019 00:00:00,08/11/2026 00:00:00,,Drgreenrx,DRGREENRX,"Jon Jessee, Richard  Barnett",Corporation,Data Not Available,"1406 Santa Fe Ave S, Suite A",Vista,CA,San Diego,92084,Drgreenrxcoop@gmail.Com,(760) 421-4522,Data Not Available,33.185157,-117.222977
14959,C10-0000556-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/13/2019 00:00:00,08/12/2026 00:00:00,,"Three Habitat Consulting Lompoc, LLC",ONE PLANT LOMPOC,"Aaron Serruya, Adam Wilks, Mark Klein",Limited Liability Company,Data Not Available,119 A St N,Lompoc,CA,Santa Barbara,93436,Licensing@oneplant.Life,(805) 741-7419,Data Not Available,34.639711,-120.449478
14961,C10-0000558-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/13/2019 00:00:00,08/12/2026 00:00:00,,"Compassionate Patient Resources, Inc.",HIGH DISPENSARY,ANDREY SHMYKOV,Corporation,Data Not Available,18526 Parthenia St W,Northridge,CA,Los Angeles,91324,Cprcollective@gmail.Com,(818) 996-4277,Data Not Available,34.227847,-118.536987
