id,user_id,name,slug,tagline,description,logo_url,banner_url,map_marker_image_url,license_number,verified,license_status,is_live,is_directory_listing,subscription_tier,stripe_subscription_id,address,city,state,zip,phone,website,offers_delivery,offers_storefront,smokers_club_eligible,online_menu_enabled,map_visible_override,smokers_club_tab_background_url,created_at
708638a8-1f4d-4fa0-b6c2-f822ac1d5003,,Off the Charts,ca-uls-c10-0001478-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ash's Third LLC. Premise: 875 Airway Pl, Hemet, CA 92545.",,,,C10-0001478-LIC,true,approved,true,true,basic,,875 Airway Pl,Hemet,CA,92545,(619) 955-9433,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
8c433eab-0296-4c10-a997-8e5ae658ff1a,,High Season,ca-uls-c10-0001479-lic,"Licensed storefront · San Bernardino County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hs Fontana Retail, LLC. Premise: 11275 Sierra Ave, Suite 3e, Fontana, CA 92337.",,,,C10-0001479-LIC,true,approved,true,true,basic,,"11275 Sierra Ave, Suite 3e",Fontana,CA,92337,(909) 292-6723,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2653c3df-e161-49c1-833e-3225767705b4,,Mr Nice Guy Marijuana Cannabis Dispensary Santa Ana,ca-uls-c10-0001480-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ltsa Group LLC. Premise: 730 Dyer Rd, Santa Ana, CA 92705.",,,,C10-0001480-LIC,true,approved,true,true,basic,,730 Dyer Rd,Santa Ana,CA,92705,(949) 331-3737,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
522690ae-3a9e-4709-b3bb-c240dd78b0f8,,3185 MISSION LLC,ca-uls-c10-0001481-lic,"Licensed storefront · San Francisco County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: 3185 Mission LLC [Equity Retailer]. Premise: 3185 Mission St, San Francisco, CA 94110.",,,,C10-0001481-LIC,true,approved,true,true,basic,,3185 Mission St,San Francisco,CA,94110,(925) 872-1469,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
c052c333-1c2a-4827-b66b-45e716aa9ace,,GEEZZ DISPENSARY,ca-uls-c10-0001482-lic,"Licensed storefront · San Bernardino County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: St George Consulting Enterprise [Equity Retailer]. Premise: 11600 Bartlett Ave, Suite 1, Adelanto, CA 92301.",,,,C10-0001482-LIC,true,approved,true,true,basic,,"11600 Bartlett Ave, Suite 1",Adelanto,CA,92301,(949) 232-4215,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
3213f46d-ea24-4f3b-b3c9-bfc870920651,,The Highway on 132,ca-uls-c10-0001483-lic,"Licensed storefront · Stanislaus County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Highway 132 Inc. Premise: 12150 Yosemite Blvd, Waterford, CA 95386.",,,,C10-0001483-LIC,true,approved,true,true,basic,,12150 Yosemite Blvd,Waterford,CA,95386,(209) 485-8951,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5d038e2c-4592-4bb5-a050-c3a557ef854d,,Ohana Cannabis,ca-uls-c10-0001484-lic,"Licensed storefront · Alameda County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ohana Growers. Premise: 3838 Grand Ave, Oakland, CA 94610.",,,,C10-0001484-LIC,true,approved,true,true,basic,,3838 Grand Ave,Oakland,CA,94610,(916) 757-4892,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
119022c5-8bc6-4efb-b6d5-d217c28aee45,,The Hook,ca-uls-c10-0001485-lic,"Licensed storefront · Santa Cruz County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Berryessa Holdings, LLC. Premise: 2175 41st Ave, Suite A, Capitola, CA 95010.",,,,C10-0001485-LIC,true,approved,true,true,basic,,"2175 41st Ave, Suite A",Capitola,CA,95010,(831) 818-2956,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
70442811-af9f-4e10-a84c-66f83cb87b2a,,The Hook Santa Cruz,ca-uls-c10-0001486-lic,"Licensed storefront · Santa Cruz County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Kgbb. Premise: 1129 Mission St, Santa Cruz, CA 95060.",,,,C10-0001486-LIC,true,approved,true,true,basic,,1129 Mission St,Santa Cruz,CA,95060,(323) 595-9169,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
c11b5735-4d7f-4bec-a329-39b3abd24eab,,KUSH KORNER II,ca-uls-c10-0001487-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hovhan Vahan. Premise: 5143 Alhambra Ave, Los Angeles, CA 90032.",,,,C10-0001487-LIC,true,approved,true,true,basic,,5143 Alhambra Ave,Los Angeles,CA,90032,(310) 801-0855,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
35921f40-865e-4c1b-a3f1-21c82e24b35a,,"CV McHenry, INC",ca-uls-c10-0001488-lic,"Licensed storefront · Stanislaus County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cv Mchenry, Inc. Premise: 4213 Mchenry Ave, Modesto, CA 95356.",,,,C10-0001488-LIC,true,approved,true,true,basic,,4213 Mchenry Ave,Modesto,CA,95356,(209) 872-1061,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
eee9c9b9-56a3-4328-a697-1640b5d58268,,Off the Charts,ca-uls-c10-0001489-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc Indio LLC. Premise: 82632 Us Highway 111, Suite 2 & 3, Indio, CA 92201.",,,,C10-0001489-LIC,true,approved,true,true,basic,,"82632 Us Highway 111, Suite 2 & 3",Indio,CA,92201,(949) 291-0587,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2341630d-91be-4ff2-bc0e-d0841a9500b4,,Beyond Rooted 559 LLC,ca-uls-c10-0001490-lic,"Licensed storefront · Fresno County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Beyond Rooted 559 LLC [Equity Retailer]. Premise: 845 E Belmont Ave, Fresno, CA 93701.",,,,C10-0001490-LIC,true,approved,true,true,basic,,845 E Belmont Ave,Fresno,CA,93701,(559) 790-7187,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
47f55159-4b97-446f-a9e0-1616fc0a14d8,,Haze,ca-uls-c10-0001491-lic,"Licensed storefront · Santa Clara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Jn Development, Inc.. Premise: 2436 Almaden Rd, San Jose, CA 95125.",,,,C10-0001491-LIC,true,approved,true,true,basic,,2436 Almaden Rd,San Jose,CA,95125,(408) 266-4293,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
65da3360-4273-4ad3-8bea-800ae81e9acd,,Nectar,ca-uls-c10-0001492-lic,"Licensed storefront · San Mateo County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Higher Purpose Collective Daly City, LLC. Premise: 2468 Junipero Serra Blvd, Daly City, CA 94015.",,,,C10-0001492-LIC,true,approved,true,true,basic,,2468 Junipero Serra Blvd,Daly City,CA,94015,(503) 729-4891,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
a1ac8deb-275f-497b-9318-26597756c6ae,,Mystika,ca-uls-c10-0001493-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hoodrich Holdings Ethanac, LLC. Premise: 1763 Ethanac Rd, Perris, CA 92570.",,,,C10-0001493-LIC,true,approved,true,true,basic,,1763 Ethanac Rd,Perris,CA,92570,(310) 433-8971,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
19aaf061-553d-47c0-9cd1-e2a9440a86aa,,Ohana Santa Cruz LLC,ca-uls-c10-0001494-lic,"Licensed storefront · Santa Cruz County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ohana Santa Cruz LLC. Premise: 1104 Ocean St, Santa Cruz, CA 95060.",,,,C10-0001494-LIC,true,approved,true,true,basic,,1104 Ocean St,Santa Cruz,CA,95060,(916) 757-4892,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
a330d40e-8b89-419b-926c-08f234309b95,,SHRYNE INDIO LLC,ca-uls-c10-0001495-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Indio LLC. Premise: 82900 Avenue 42, G103-G106, Indio, CA 92203.",,,,C10-0001495-LIC,true,approved,true,true,basic,,"82900 Avenue 42, G103-G106",Indio,CA,92203,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
bb285085-35d5-4592-9034-06d917e81847,,The Window,ca-uls-c10-0001496-lic,"Licensed storefront · San Francisco County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Avicenna Retail LLC [Equity Retailer]. Premise: 2060 Polk St, San Francisco, CA 94109.",,,,C10-0001496-LIC,true,approved,true,true,basic,,2060 Polk St,San Francisco,CA,94109,(415) 881-7365,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
f5f8b59a-ba4a-48b6-b269-21564d228aa3,,Lower Lake Cc Limited Liability Company,ca-uls-c10-0001497-lic,"Licensed storefront · Lake County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Lower Lake Cc Limited Liability Company. Premise: 16189 Main St, Lower Lake, CA 95457.",,,,C10-0001497-LIC,true,approved,true,true,basic,,16189 Main St,Lower Lake,CA,95457,(707) 349-4179,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
52512dfa-85c0-40cb-b9ff-f9cdcd285a68,,Embarc San Bruno,ca-uls-c10-0001498-lic,"Licensed storefront · San Mateo County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: San Bruno Responsible And Compliant Retail LLC. Premise: 120 El Camino Real, San Bruno, CA 94066.",,,,C10-0001498-LIC,true,approved,true,true,basic,,120 El Camino Real,San Bruno,CA,94066,(916) 573-2448,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2aa8627a-759d-4333-af9c-11c2c8f5581a,,BUZZ CANNABIS,ca-uls-c10-0001499-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Goat Venture, LLC. Premise: 10715 Sorrento Valley Rd, San Diego, CA 92121.",,,,C10-0001499-LIC,true,approved,true,true,basic,,10715 Sorrento Valley Rd,San Diego,CA,92121,(619) 857-3001,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
146a026c-9def-42b5-9fa7-1c0ba9476ac1,,Weeed,ca-uls-c10-0001500-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Sylmar Retailer LLC. Premise: 13187 San Fernando Rd, Kagel Canyon, CA 91342.",,,,C10-0001500-LIC,true,approved,true,true,basic,,13187 San Fernando Rd,Kagel Canyon,CA,91342,(747) 257-5555,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
90e004e3-796b-4286-9baf-eed28c4fbcef,,OFF THE CHARTS SAN YSIDRO,ca-uls-c10-0001501-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Sy Enterprises, Inc.. Premise: 4575 Camino De La Plz Plz, Suite F, San Ysidro, CA 92173.",,,,C10-0001501-LIC,true,approved,true,true,basic,,"4575 Camino De La Plz Plz, Suite F",San Ysidro,CA,92173,(619) 271-0917,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5b67143d-deff-4400-8b77-aba87ee3a218,,Fig & Thistle Apothecary,ca-uls-c10-0001503-lic,"Licensed storefront · San Francisco County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Estd LLC. Premise: 429 Gough St, San Francisco, CA 94102.",,,,C10-0001503-LIC,true,approved,true,true,basic,,429 Gough St,San Francisco,CA,94102,(415) 535-2771,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
32cabcea-8152-4c9b-bd28-e45236f0d306,,Otc Antioch LLC,ca-uls-c10-0001504-lic,"Licensed storefront · Contra Costa County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc Antioch LLC. Premise: 300 G St, Antioch, CA 94509.",,,,C10-0001504-LIC,true,approved,true,true,basic,,300 G St,Antioch,CA,94509,(949) 291-0587,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
811cefb6-920a-46c2-805b-270f76a700ee,,A Green Alternative,ca-uls-c10-0001505-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mmr Roll Inc.. Premise: 2335 Roll Dr, Suite 4, San Diego, CA 92154.",,,,C10-0001505-LIC,true,approved,true,true,basic,,"2335 Roll Dr, Suite 4",San Diego,CA,92154,(949) 701-6996,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5b7913d7-c8ab-42c5-b40d-6b3f0e05239d,,"CULTURE CC INDIO, INC",ca-uls-c10-0001506-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Culture Cc Indio, Inc.. Premise: 45151 Oasis St, Indio, CA 92201.",,,,C10-0001506-LIC,true,approved,true,true,basic,,45151 Oasis St,Indio,CA,92201,(714) 657-9628,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
8c50704a-84fe-4060-880b-b162131d95fb,,STIIIZY Artesia,ca-uls-c10-0001507-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Artesia LLC. Premise: 11729 South St, Suite B, Artesia, CA 90701.",,,,C10-0001507-LIC,true,approved,true,true,basic,,"11729 South St, Suite B",Artesia,CA,90701,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
742d6f49-55e1-4ae8-bd11-9b492a31d8d6,,Eagle Eye Napa,ca-uls-c10-0001509-lic,"Licensed storefront · Napa County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Eagle Eye, LLC. Premise: 2550 Oak St, Napa, CA 94559.",,,,C10-0001509-LIC,true,approved,true,true,basic,,2550 Oak St,Napa,CA,94559,(707) 738-6758,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
896adf74-7b7c-4e76-bcd0-fe805e4775ce,,HIGH SEAS,ca-uls-c10-0001510-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Seascape Holdings, Inc.. Premise: 1921 Harbor Blvd, Costa Mesa, CA 92627.",,,,C10-0001510-LIC,true,approved,true,true,basic,,1921 Harbor Blvd,Costa Mesa,CA,92627,(949) 701-6996,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
7de94cde-c983-4577-a45b-3499912a145a,,Green Mart,ca-uls-c10-0001511-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: 3242 Enterprises, Inc.. Premise: 1325 E St Andrew Pl, Unit B, Santa Ana, CA 92705.",,,,C10-0001511-LIC,true,approved,true,true,basic,,"1325 E St Andrew Pl, Unit B",Santa Ana,CA,92705,(510) 325-2246,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
228baff7-fefd-411e-a60a-341f44056712,,Shryne Hawthorne LLC,ca-uls-c10-0001512-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Hawthorne LLC. Premise: 12801 Crenshaw Blvd, Hawthorne, CA 90250.",,,,C10-0001512-LIC,true,approved,true,true,basic,,12801 Crenshaw Blvd,Hawthorne,CA,90250,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
4a6c08fd-4bcc-4f12-a5d5-a4679245efa7,,tbd,ca-uls-c10-0001513-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Lynwood LLC. Premise: 10838 Long Beach Blvd, Unit 101 & 102, Lynwood, CA 90262.",,,,C10-0001513-LIC,true,approved,true,true,basic,,"10838 Long Beach Blvd, Unit 101 & 102",Lynwood,CA,90262,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
29fe9ec1-dc37-45da-bbb1-9aadb3114529,,TBD,ca-uls-c10-0001514-lic,"Licensed storefront · San Joaquin County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Authentic Tracy LLC. Premise: 775 Clover Rd, Tracy, CA 95376.",,,,C10-0001514-LIC,true,approved,true,true,basic,,775 Clover Rd,Tracy,CA,95376,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
06bf0646-7f14-44f9-8bc0-9a9d1e5f020d,,STIIIZY Ventura,ca-uls-c10-0001515-lic,"Licensed storefront · Ventura County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Ventura LLC. Premise: 1860 Victoria Ave, Ventura, CA 93003.",,,,C10-0001515-LIC,true,approved,true,true,basic,,1860 Victoria Ave,Ventura,CA,93003,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
476968a1-5c2d-49fd-8ca3-607591ce1776,,Valley Pure,ca-uls-c10-0001517-lic,"Licensed storefront · Tulare County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Valley Pure Farmersville, LLC. Premise: 293 Noble Ave, Farmersville, CA 93223.",,,,C10-0001517-LIC,true,approved,true,true,basic,,293 Noble Ave,Farmersville,CA,93223,(559) 786-8882,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
c4293a69-8a08-46ec-875c-c215727c885d,,Catalyst - Kearny Mesa,ca-uls-c10-0001518-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Catalyst - San Diego Km LLC. Premise: 5125 Convoy St, Suite 211, San Diego, CA 92111.",,,,C10-0001518-LIC,true,approved,true,true,basic,,"5125 Convoy St, Suite 211",San Diego,CA,92111,(562) 754-7827,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
